ID	n_rate	c_rate	g_rate	l_rate	l2_rate	taeGut_0	taeGut_1	taeGut_2	taeGut_3	ficAlb_0	ficAlb_1	ficAlb_2	ficAlb_3	pseHum_0	pseHum_1	pseHum_2	pseHum_3	corBra_0	corBra_1	corBra_2	corBra_3	melUnd_0	melUnd_1	melUnd_2	melUnd_3	falPer_0	falPer_1	falPer_2	falPer_3	picPub_0	picPub_1	picPub_2	picPub_3	lepDis_0	lepDis_1	lepDis_2	lepDis_3	halLeu_0	halLeu_1	halLeu_2	halLeu_3	aptFor_0	aptFor_1	aptFor_2	aptFor_3	pygAde_0	pygAde_1	pygAde_2	pygAde_3	fulGla_0	fulGla_1	fulGla_2	fulGla_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	balReg_0	balReg_1	balReg_2	balReg_3	chaVoc_0	chaVoc_1	chaVoc_2	chaVoc_3	calAnn_0	calAnn_1	calAnn_2	calAnn_3	chaPel_0	chaPel_1	chaPel_2	chaPel_3	cucCan_0	cucCan_1	cucCan_2	cucCan_3	colLiv_0	colLiv_1	colLiv_2	colLiv_3	mesUni_0	mesUni_1	mesUni_2	mesUni_3	galGal_0	galGal_1	galGal_2	galGal_3	melGal_0	melGal_1	melGal_2	melGal_3	anaPla_0	anaPla_1	anaPla_2	anaPla_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	allMis_0	allMis_1	allMis_2	allMis_3	allSin_0	allSin_1	allSin_2	allSin_3	croPor_0	croPor_1	croPor_2	croPor_3	gavGan_0	gavGan_1	gavGan_2	gavGan_3	chrPic_0	chrPic_1	chrPic_2	chrPic_3	cheMyd_0	cheMyd_1	cheMyd_2	cheMyd_3	anoCar_0	anoCar_1	anoCar_2	anoCar_3	taeGut.ficAlb_0	taeGut.ficAlb_1	taeGut.ficAlb_2	taeGut.ficAlb_3	taeGut.pseHum_0	taeGut.pseHum_1	taeGut.pseHum_2	taeGut.pseHum_3	taeGut.corBra_0	taeGut.corBra_1	taeGut.corBra_2	taeGut.corBra_3	taeGut.melUnd_0	taeGut.melUnd_1	taeGut.melUnd_2	taeGut.melUnd_3	taeGut.falPer_0	taeGut.falPer_1	taeGut.falPer_2	taeGut.falPer_3	picPub.lepDis_0	picPub.lepDis_1	picPub.lepDis_2	picPub.lepDis_3	picPub.halLeu_0	picPub.halLeu_1	picPub.halLeu_2	picPub.halLeu_3	taeGut.picPub_0	taeGut.picPub_1	taeGut.picPub_2	taeGut.picPub_3	aptFor.pygAde_0	aptFor.pygAde_1	aptFor.pygAde_2	aptFor.pygAde_3	aptFor.fulGla_0	aptFor.fulGla_1	aptFor.fulGla_2	aptFor.fulGla_3	aptFor.nipNip_0	aptFor.nipNip_1	aptFor.nipNip_2	aptFor.nipNip_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	balReg.chaVoc_0	balReg.chaVoc_1	balReg.chaVoc_2	balReg.chaVoc_3	taeGut.balReg_0	taeGut.balReg_1	taeGut.balReg_2	taeGut.balReg_3	calAnn.chaPel_0	calAnn.chaPel_1	calAnn.chaPel_2	calAnn.chaPel_3	calAnn.cucCan_0	calAnn.cucCan_1	calAnn.cucCan_2	calAnn.cucCan_3	taeGut.calAnn_0	taeGut.calAnn_1	taeGut.calAnn_2	taeGut.calAnn_3	colLiv.mesUni_0	colLiv.mesUni_1	colLiv.mesUni_2	colLiv.mesUni_3	taeGut.colLiv_0	taeGut.colLiv_1	taeGut.colLiv_2	taeGut.colLiv_3	galGal.melGal_0	galGal.melGal_1	galGal.melGal_2	galGal.melGal_3	galGal.anaPla_0	galGal.anaPla_1	galGal.anaPla_2	galGal.anaPla_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3	allMis.allSin_0	allMis.allSin_1	allMis.allSin_2	allMis.allSin_3	croPor.gavGan_0	croPor.gavGan_1	croPor.gavGan_2	croPor.gavGan_3	allMis.croPor_0	allMis.croPor_1	allMis.croPor_2	allMis.croPor_3	taeGut.allMis_0	taeGut.allMis_1	taeGut.allMis_2	taeGut.allMis_3	chrPic.cheMyd_0	chrPic.cheMyd_1	chrPic.cheMyd_2	chrPic.cheMyd_3	taeGut.chrPic_0	taeGut.chrPic_1	taeGut.chrPic_2	taeGut.chrPic_3	taeGut.anoCar_0	taeGut.anoCar_1	taeGut.anoCar_2	taeGut.anoCar_3
mCE35629	1.65664	0.229062	0.595005	0.0689191	0	0	0	0.999889	0.000111111	0	0	0.996333	0.00366667	0	0	0.997444	0.00255556	0	0	0.965889	0.0341111	0	0	0.999444	0.000555556	0	0	0.999778	0.000222222	1	0	0.137	0.863	0	0	0.999556	0.000444444	0	0	0.998444	0.00155556	0	0	0.798	0.202	0	0	0.188111	0.811889	0	0	0.700889	0.299111	0	0	0.994778	0.00522222	0	0	0.999	0.001	0	0	0.999556	0.000444444	0	0	0.999889	0.000111111	0	0	0.992444	0.00755556	0	0	1	0	0	0	0.999444	0.000555556	0	0	0.998556	0.00144444	0	0	0.996	0.004	0	0	0.996889	0.00311111	0	0	0.998	0.002	0	0	0.00177778	0.998222	0	0	0.00166667	0.998333	0	0	0.00188889	0.998111	0	0	0.0506667	0.949333	0	0	0.000333333	0.999667	0	0	0	1	0	0	0	1	0	0	0.833222	0.166778	0	0	0.716778	0.283222	0	0	0.981889	0.0181111	0	0	0.991778	0.00822222	0	0	0.946	0.054	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.007	0.993	0	0	0.00788889	0.992111	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999556	0.000444444	0	0	1	0	0	0	1	0	0	0	0.808667	0.191333	0	0	0.860667	0.139333	0	0	0.996778	0.00322222	0	0	1	0	0	0	0.999778	0.000222222	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00177778	0.998222	0	0	0.00188889	0.998111	0	0	0.0574444	0.942556	0	0	0.0652222	0.934778	0	0	0	1	0	0	0.144667	0.855333	0	0	0.869222	0.130778	0	0	0.993222	0.00677778	0	0	0.994111	0.00588889	0	0	0.994111	0.00588889	0	0	0.994222	0.00577778	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000333333	0.999667	0	0	0.00811111	0.991889	0	0	0.00811111	0.991889	0	0	0.254222	0.745778	0
mCE3616	4.18365	0.243269	0.596654	0.0413878	0	0	0	0.951	0.049	0	0	1	0	0	0	1	0	0	0	0.999444	0.000555556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998556	0.00144444	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	0.952111	0.0478889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0478889	0.952111	0	0	0.0366667	0.963333	0	0	0.018	0.982	0	0	0.998556	0.00144444	0	0	0.993556	0.00644444	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0492222	0.950778	0	0	0.051	0.949	0	0	0.999111	0.000888889	0	0	0.999111	0.000888889	0	0	0	1	0	0	0.999111	0.000888889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.247333	0.752667	0
mCE377	6.85453	0.188542	0.150334	0.111812	0	1	0.684556	0.000888889	0.314556	1	0.684444	0.001	0.314556	1	0.684556	0.000888889	0.314556	1	0.684444	0.001	0.314556	1	0.684333	0.00111111	0.314556	0	0.339667	0.660333	0	1	0.892889	0.01	0.0971111	0	0.702667	0.297333	0	0	0.850889	0.149111	0	1	0.935111	0.00133333	0.0635556	1	0.934333	0.00211111	0.0635556	0	0.933778	0.00533333	0.0608889	0	0.887222	0.112556	0.000222222	0	0.549111	0.450889	0	0	0.708333	0.291667	0	0	0.00155556	0.998444	0	0	0.0146667	0.985333	0	1	0.787444	0.0194444	0.193111	0	0.799556	0.195222	0.00522222	0	0.921111	0.0788889	0	0	0.194556	0.805444	0	0	0.174778	0.825222	0	0	0.313222	0.686778	0	0	0.361333	0.480889	0.157778	0	0.358	0.485667	0.156333	0	0.371889	0.616444	0.0116667	0	0.158	0.840556	0.00144444	0	0.153778	0.845778	0.000444444	0	0.423667	0.568667	0.00766667	0	0.419111	0.573667	0.00722222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.465111	0.534889	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0.685444	0	0.314556	1	0.685444	0	0.314556	1	0.685444	0	0.314556	1	0.685444	0.000444444	0.314111	0	0.685667	0.314333	0	0	0.894444	0.105556	0	0	0.914556	0.0854444	0	0	0.923444	0.0765556	0	1	0.936444	0	0.0635556	0	0.936444	0.0163333	0.0472222	0	0.940778	0.059	0.000222222	0	0.948444	0.0515556	0	0	0.775889	0.224111	0	0	0.952778	0.0472222	0	0	0.0401111	0.959889	0	0	0.788778	0.211222	0	0	0.959333	0.0406667	0	0	0.956	0.044	0	0	0.968889	0.0311111	0	0	0.432333	0.567667	0	0	0.855222	0.144778	0	0	0.980778	0.0192222	0	0	0.427556	0.437444	0.135	0	0.445	0.554889	0.000111111	0	0.205556	0.794444	0	0	0.463444	0.536556	0	0	0.522111	0.477889	0	0	0.533111	0.466889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.546444	0.453556	0	0	0.667444	0.332556	0	0	0.988444	0.0115556	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
mCE8218	0.82346	0.170836	0.598895	0.0472671	0	0	0	0.982111	0.0178889	0	0	0.998778	0.00122222	0	0	0.927889	0.0721111	0	0	0.994	0.006	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.995556	0.00444444	0	0	0.997333	0.00266667	0	0	0.967667	0.0323333	0	0	0.928111	0.0718889	0	0	0.840667	0.159333	0	0	0.924	0.076	0	0	0.999556	0.000444444	0	0	0.995222	0.00477778	0	0	0.999889	0.000111111	0	0	0.999667	0.000333333	0	0	0.971667	0.0283333	0	0	1	0	0	0	0.998111	0.00188889	0	0	0.997889	0.00211111	0	0	0.997444	0.00255556	0	0	0.905444	0.0945556	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00433333	0.995667	0	0	0.00455556	0.995444	0	0	0.128889	0.871111	0	0	0.0861111	0.913889	0	0	0.0102222	0.989778	0	0	0.125778	0.874222	0	0	0.131	0.869	0	0	0.243889	0.756111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.00111111	0.998889	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.985	0.015	0	0	0.988222	0.0117778	0	0	0.994444	0.00555556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00511111	0.994889	0	0	0.0128889	0.987111	0	0	0.128889	0.871111	0	0	0.126	0.874	0	0	0.130889	0.869111	0	0	0.131111	0.868889	0	0	0.131111	0.868889	0	0	0.255	0.745	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00155556	0.998444	0	0	0.00177778	0.998222	0	0	0.253333	0.746667	0
mCE8224	1.21687	0.196349	0.599353	0.058294	0	0	0	0.841222	0.158778	0	0	0.994556	0.00544444	0	0	0.997444	0.00255556	0	0	0.999778	0.000222222	0	0	0.784333	0.215667	0	0	0.999667	0.000333333	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.999444	0.000555556	0	0	0.987222	0.0127778	0	0	0.989333	0.0106667	0	0	0.973889	0.0261111	0	0	0.992	0.008	0	0	0.999333	0.000666667	0	0	0.998889	0.00111111	0	0	1	0	0	0	0.949889	0.0501111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	0.999667	0.000333333	0	0	1	0	0	0	0.324556	0.675444	0	0	0.383444	0.616556	0	0	0.311	0.689	0	0	0.856556	0.143444	0	0	0.789889	0.210111	0	0	0.835889	0.164111	0	0	0.847667	0.152333	0	0	0.997667	0.00233333	0	0	0.990222	0.00977778	0	0	0.926444	0.0735556	0	0	0.999	0.001	0	0	0.286222	0.713778	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.995111	0.00488889	0	0	0.997111	0.00288889	0	0	0.998556	0.00144444	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.396111	0.603889	0	0	0.531778	0.468222	0	0	0.861222	0.138778	0	0	0.871222	0.128778	0	0	0.944	0.056	0	0	0.954333	0.0456667	0	0	0.998889	0.00111111	0	0	0.999	0.001	0	0	0.999222	0.000777778	0	0	0.999222	0.000777778	0	0	0.999222	0.000777778	0	0	0.999667	0.000333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.246556	0.753444	0
mCE8265	0.624448	0.172286	0.593646	0.112096	0	0	0	0.999556	0.000444444	0	0	0.999556	0.000444444	0	0	0.997111	0.00288889	0	0	0.988	0.012	0	0	0.044	0.956	0	0	0.937222	0.0627778	0	0	1	0	0	0	0.997222	0.00277778	0	0	0.997778	0.00222222	0	0	0.622556	0.377444	0	0	0.637889	0.362111	0	0	0.631222	0.368778	0	0	0.999667	0.000333333	0	0	0.986556	0.0134444	0	0	0.485556	0.514444	0	0	0.016	0.984	0	0	0.817778	0.182222	0	0	0.999778	0.000222222	0	0	0.999889	0.000111111	0	0	0.480889	0.519111	0	0	0.997667	0.00233333	0	0	0.999222	0.000777778	0	0	0.996333	0.00366667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.677	0.323	0	0	0.748889	0.251111	0	0	0.999778	0.000222222	0	0	1	0	0	0	0.990444	0.00955556	0	0	1	0	0	0	0.842333	0.157667	0	0	0.999889	0.000111111	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.00122222	0.998778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.242333	0.757667	0
mCE8517	1.84547	0.302068	0.597054	0.0602119	0	0	0	0.999889	0.000111111	0	0	0.999556	0.000444444	0	0	0.999667	0.000333333	0	0	0.999667	0.000333333	0	0	0.766556	0.233444	0	0	0.998	0.002	0	0	1	0	0	0	0.992667	0.00733333	0	0	0.999556	0.000444444	0	0	0.980111	0.0198889	0	0	0.961556	0.0384444	0	0	0.958444	0.0415556	0	0	0.999889	0.000111111	0	0	0.994778	0.00522222	0	0	0.996556	0.00344444	0	0	1	0	0	0	0.999778	0.000222222	0	0	0.999111	0.000888889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0246667	0.975333	0	0	0.0531111	0.946889	0	0	0.828111	0.171889	0	0	0.824111	0.175889	0	0	0.288556	0.711444	0	0	0.862	0.138	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0.00444444	0.995556	0	0	0.00122222	0.998778	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.988889	0.0111111	0	0	0.994667	0.00533333	0	0	0.999889	0.000111111	0	0	1	0	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.00122222	0.998778	0	0	0	1	0	0	0.0592222	0.940778	0	0	0.0706667	0.929333	0	0	0.830333	0.169667	0	0	0.830556	0.169444	0	0	0.830667	0.169333	0	0	0.831333	0.168667	0	0	0.888667	0.111333	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.0228889	0.977111	0	0	0.00644444	0.993556	0	0	0.268778	0.731222	0	1	0	0	0
mCE314253	10.699	0.145028	0.158688	0.0339472	0	0	0	0.961556	0.0384444	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.972333	0.0275556	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.958556	0.0414444	0	0	1	0	0	0.612333	0.384333	0.00333333	0	0.607889	0.389889	0.00222222	0	0.736556	0.263333	0.000111111	0	0.975889	0.0238889	0.000222222	0	0.913556	0.0864444	0	0	0	0	1	0	0	0.999111	0.000888889	0	0.00533333	0.994667	0	0	0.00633333	0.993667	0	0	0.493	0.507	0	0	0.449778	0.550222	0	0	0.790444	0.209556	0	0	0.995667	0.00433333	0	0	0.949556	0.0504444	0	0	0.988889	0.0111111	0	0	0.880222	0.119778	0	0	0.999444	0.000555556	0	0	0.936778	0.0632222	0	0	0.838333	0.161667	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000222222	0.999778	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000666667	0.999333	0	0	0.000333333	0.999667	0	0	0.00388889	0.996111	0	0	0	1	0	0	0.00233333	0.997667	0	0	0.134333	0.865667	0	0	0.733556	0.266444	0	0	0.940667	0.0593333	0	0	0.992222	0.00777778	0	0	0.993444	0.00655556	0	0	0	1	0	0	0.994222	0.00577778	0	0	0.0278889	0.972111	0	0	0.493889	0.506111	0	0	0.494556	0.505444	0	0	0.976333	0.0236667	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	0.999222	0.000777778	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	1	0	0	1	0	0	0
mCE337984	7.21518	0.313724	0.298003	0.0280523	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000111111	0.999667	0.000222222	0	0.000222222	0.999778	0	0	0.000333333	0.999667	0	0	0.00222222	0.997778	0	0	0	1	0	0	0	1	0	0	0.00233333	0.997111	0.000555556	0	0.000666667	0.998667	0.000666667	0	0.00133333	0.987778	0.0108889	0	0.000777778	0.999222	0	0	0.00155556	0.998444	0	0	0.00277778	0.997222	0	0	0.00344444	0.996556	0	0	0.000222222	0.999778	0	0	0.000222222	0.999778	0	0	0.000555556	0.999444	0	0	0.000333333	0.999667	0	0	0.000444444	0.999556	0	0	0.00466667	0.995333	0	0	0.00488889	0.995111	0	0	0.0421111	0.957889	0	0	0.127889	0.851667	0.0204444	0	0.130556	0.852556	0.0168889	0	0.173	0.820222	0.00677778	0	0.0961111	0.902778	0.00111111	0	0.124	0.870222	0.00577778	0	0.0444444	0.950444	0.00511111	0	0.0437778	0.949667	0.00655556	0	0	1	0	0	0	0.994778	0.00522222	0	0	1	0	0	0	1	0	0	0	0	1	0	0.944222	0.0556667	0.000111111	0	0.477444	0.522556	0	0	0.605	0.395	0	0	0.317222	0.682778	0	0	0.327667	0.672333	0	0	0.811111	0.188889	0	0	0.683333	0.316667	0	1	0	0	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000222222	0.999778	0	0	0.000666667	0.999333	0	0	0.00266667	0.997333	0	0	0.000444444	0.999556	0	0	0.00266667	0.997333	0	0	0.00355556	0.996444	0	0	0.00166667	0.998333	0	0	0.002	0.998	0	0	0.00244444	0.997556	0	0	0.00477778	0.995222	0	0	0.00466667	0.995333	0	0	0.00744444	0.992556	0	0	0.000777778	0.999222	0	0	0.00566667	0.994333	0	0	0.0124444	0.987556	0	0	0.004	0.996	0	0	0.0276667	0.972333	0	0	0.0108889	0.989111	0	0	0.053	0.947	0	0	0.206667	0.793333	0	0	0.175222	0.820444	0.00433333	0	0.248444	0.750222	0.00133333	0	0.144667	0.855333	0	0	0.258778	0.741222	0	0	0.061	0.939	0	0	0.279222	0.720778	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.377556	0.622444	0	0	0.983556	0.0164444	0	0	0.992222	0.00777778	0	0	0.700111	0.299889	0	0	0.491778	0.508222	0	0	0.954556	0.0454444	0	0	0.999	0.001	0	0	0.991	0.009	0	0	1	0	0	1	0	0	0
mCE349338	1.24795	0.110731	0.68457	0.024664	0	0	0	0.969778	0.0302222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.990444	0.00955556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.987222	0.0127778	0	0	0.988	0.012	0	0	0.997556	0.00244444	0	0	0.999889	0.000111111	0	0	0.972333	0.0276667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.998333	0.00166667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999444	0.000555556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000888889	0.999111	0	0	0	1	0	0	1	0	0	0	1	0	0
